,original,adversary,truth,epsilon
9347,1,1,1,0.01
9348,8,8,8,0.01
9349,5,5,5,0.01
9350,7,7,7,0.01
9351,2,2,2,0.01
9352,9,9,9,0.01
9353,8,8,8,0.01
9354,2,2,2,0.01
9355,0,0,0,0.01
9356,3,3,3,0.01
9357,4,4,4,0.01
9358,7,7,7,0.01
9359,6,6,6,0.01
9360,8,8,8,0.01
9361,5,5,5,0.01
9362,5,5,5,0.01
9363,6,6,6,0.01
9364,7,7,7,0.01
9365,0,0,0,0.01
9366,6,6,6,0.01
9367,4,4,9,0.01
9368,6,6,6,0.01
9369,2,2,2,0.01
9370,9,9,9,0.01
9371,5,5,5,0.01
9372,2,2,2,0.01
9373,8,8,8,0.01
9374,0,0,0,0.01
9375,4,4,4,0.01
9376,7,7,7,0.01
9377,1,1,1,0.01
9378,4,4,4,0.01
9379,5,5,5,0.01
9380,9,9,9,0.01
9381,7,7,7,0.01
9382,5,5,5,0.01
9383,8,8,8,0.01
9384,0,0,0,0.01
9385,0,0,0,0.01
9386,0,0,0,0.01
9387,7,7,7,0.01
9388,1,1,1,0.01
9389,6,6,6,0.01
9390,8,8,8,0.01
9391,2,2,7,0.01
9392,0,0,0,0.01
9393,6,6,6,0.01
9394,3,3,3,0.01
9395,2,2,2,0.01
9396,9,9,9,0.01
9397,2,2,2,0.01
9398,1,1,1,0.01
9399,4,4,4,0.01
9400,1,1,1,0.01
9401,8,8,8,0.01
9402,5,5,5,0.01
9403,5,5,5,0.01
9404,1,1,1,0.01
9405,2,2,2,0.01
9406,7,7,7,0.01
9407,6,6,6,0.01
9408,3,3,3,0.01
9409,3,3,3,0.01
9410,6,6,6,0.01
9411,6,6,6,0.01
9412,8,8,8,0.01
9413,6,6,6,0.01
9414,0,0,0,0.01
9415,0,0,0,0.01
9416,1,1,1,0.01
9417,3,3,3,0.01
9418,1,1,1,0.01
9419,4,4,4,0.01
9420,5,5,5,0.01
9421,4,4,4,0.01
9422,7,7,7,0.01
9423,1,1,1,0.01
9424,0,0,0,0.01
9425,0,0,0,0.01
9426,4,4,4,0.01
9427,6,6,6,0.01
9428,4,4,4,0.01
9429,2,2,2,0.01
9430,0,0,0,0.01
9431,6,6,6,0.01
9432,5,5,5,0.01
9433,7,7,7,0.01
9434,1,1,1,0.01
9435,8,8,8,0.01
9436,0,0,0,0.01
9437,0,0,0,0.01
9438,8,8,8,0.01
9439,1,1,1,0.01
9440,1,1,1,0.01
9441,3,3,3,0.01
9442,0,0,0,0.01
9443,1,1,1,0.01
9444,4,4,4,0.01
9445,3,3,3,0.01
9446,7,7,7,0.01
9447,6,6,6,0.01
9448,5,5,5,0.01
9449,9,9,9,0.01
9450,0,0,0,0.01
9451,7,7,7,0.01
9452,9,9,9,0.01
9453,4,4,4,0.01
9454,9,9,9,0.01
9455,9,9,9,0.01
9456,0,0,0,0.01
9457,9,9,9,0.01
9458,8,8,8,0.01
9459,1,1,1,0.01
9460,9,9,9,0.01
9461,5,5,5,0.01
9462,2,2,2,0.01
9463,9,9,9,0.01
9464,4,4,4,0.01
9465,4,4,4,0.01
9466,2,2,2,0.01
9467,1,1,1,0.01
9468,2,2,2,0.01
9469,5,5,5,0.01
9470,8,8,8,0.01
9471,6,6,6,0.01
9472,3,3,3,0.01
9473,8,8,8,0.01
9474,0,0,0,0.01
9475,1,1,1,0.01
9476,7,7,7,0.01
9477,0,0,0,0.01
9478,8,8,8,0.01
9479,1,1,1,0.01
9480,2,2,2,0.01
9481,8,8,8,0.01
9482,6,6,6,0.01
9483,6,6,6,0.01
9484,3,3,3,0.01
9485,6,6,6,0.01
9486,8,8,8,0.01
9487,8,8,8,0.01
9488,7,7,7,0.01
9489,6,6,6,0.01
9490,7,7,7,0.01
9491,0,0,0,0.01
9492,3,3,3,0.01
9493,8,8,8,0.01
9494,0,0,3,0.01
9495,8,8,8,0.01
9496,8,8,8,0.01
9497,3,3,3,0.01
9498,9,9,9,0.01
9499,9,9,9,0.01
9500,7,7,7,0.01
9501,8,8,8,0.01
9502,2,2,2,0.01
9503,1,1,1,0.01
9504,3,3,3,0.01
9505,1,1,1,0.01
9506,4,4,4,0.01
9507,1,1,1,0.01
9508,1,1,1,0.01
9509,3,3,3,0.01
9510,6,6,6,0.01
9511,7,7,7,0.01
9512,1,1,1,0.01
9513,7,7,7,0.01
9514,4,4,4,0.01
9515,3,3,3,0.01
9516,3,3,3,0.01
9517,6,6,6,0.01
9518,5,5,5,0.01
9519,9,9,9,0.01
9520,1,1,1,0.01
9521,1,1,1,0.01
9522,7,7,7,0.01
9523,8,8,8,0.01
9524,2,2,2,0.01
9525,1,1,1,0.01
9526,6,6,6,0.01
9527,8,8,8,0.01
9528,2,2,2,0.01
9529,8,8,8,0.01
9530,4,4,4,0.01
9531,1,1,1,0.01
9532,3,3,3,0.01
9533,0,0,0,0.01
9534,1,1,1,0.01
9535,3,3,3,0.01
9536,9,9,9,0.01
9537,7,7,7,0.01
9538,5,5,5,0.01
9539,3,3,3,0.01
9540,0,0,0,0.01
9541,5,5,5,0.01
9542,6,6,6,0.01
9543,1,1,1,0.01
9544,0,0,0,0.01
9545,6,6,6,0.01
9546,8,8,8,0.01
9547,4,4,4,0.01
9548,1,1,1,0.01
9549,2,2,2,0.01
9550,5,5,5,0.01
9551,3,3,3,0.01
9552,1,1,1,0.01
9553,7,7,7,0.01
9554,1,1,1,0.01
9555,7,7,7,0.01
9556,8,8,8,0.01
9557,7,7,7,0.01
9558,4,4,4,0.01
9559,9,9,9,0.01
9560,8,8,8,0.01
9561,7,7,7,0.01
9562,8,8,8,0.01
9563,1,1,1,0.01
9564,9,9,9,0.01
9565,7,7,7,0.01
9566,3,3,3,0.01
9567,2,2,2,0.01
9568,5,5,5,0.01
9569,5,5,5,0.01
9570,4,4,4,0.01
9571,3,3,3,0.01
9572,8,8,8,0.01
9573,3,3,5,0.01
9574,3,3,3,0.01
9575,1,1,1,0.01
9576,7,7,7,0.01
9577,6,6,6,0.01
9578,8,8,8,0.01
9579,9,9,9,0.01
9580,0,0,6,0.01
9581,5,5,5,0.01
9582,1,1,1,0.01
9583,4,4,4,0.01
9584,7,7,7,0.01
9585,1,1,1,0.01
9586,3,3,3,0.01
9587,9,9,9,0.01
9588,7,7,7,0.01
9589,7,7,7,0.01
9590,3,3,3,0.01
9591,0,0,0,0.01
9592,5,5,5,0.01
9593,9,9,9,0.01
9594,0,0,0,0.01
9595,1,1,2,0.01
9596,5,5,5,0.01
9597,2,2,2,0.01
9598,1,1,1,0.01
9599,3,3,3,0.01
9600,1,1,1,0.01
9601,5,5,5,0.01
9602,8,8,8,0.01
9603,1,1,1,0.01
9604,1,1,1,0.01
9605,1,1,1,0.01
9606,0,0,0,0.01
9607,0,0,0,0.01
9608,6,6,6,0.01
9609,4,4,4,0.01
9610,8,8,8,0.01
9611,1,1,1,0.01
9612,6,6,6,0.01
9613,6,6,6,0.01
9614,3,3,3,0.01
9615,1,1,1,0.01
9616,1,1,1,0.01
9617,8,8,8,0.01
9618,2,2,2,0.01
9619,6,6,6,0.01
9620,6,6,6,0.01
9621,1,1,1,0.01
9622,9,9,8,0.01
9623,3,3,3,0.01
9624,9,9,9,0.01
9625,9,9,9,0.01
9626,5,5,5,0.01
9627,6,6,6,0.01
9628,9,9,9,0.01
9629,3,3,3,0.01
9630,4,4,4,0.01
9631,6,6,6,0.01
9632,1,1,1,0.01
9633,8,8,8,0.01
9634,0,0,0,0.01
9635,5,5,5,0.01
9636,3,3,3,0.01
9637,7,7,7,0.01
9638,0,0,0,0.01
9639,4,4,4,0.01
9640,0,0,0,0.01
9641,9,9,9,0.01
9642,2,2,2,0.01
9643,9,9,9,0.01
9644,6,6,6,0.01
9645,9,9,9,0.01
9646,4,4,4,0.01
9647,6,6,6,0.01
9648,2,2,2,0.01
9649,8,8,8,0.01
9650,1,1,1,0.01
9651,8,8,8,0.01
9652,9,9,9,0.01
9653,8,8,8,0.01
9654,0,0,0,0.01
9655,9,9,9,0.01
9656,1,1,1,0.01
9657,0,0,0,0.01
9658,8,8,8,0.01
9659,5,5,5,0.01
9660,9,9,9,0.01
9661,2,2,2,0.01
9662,0,0,0,0.01
9663,4,4,4,0.01
9664,1,1,1,0.01
9665,1,1,1,0.01
9666,3,3,3,0.01
9667,9,9,9,0.01
9668,6,6,6,0.01
9669,9,5,9,0.01
9670,0,0,0,0.01
9671,2,2,2,0.01
9672,8,8,8,0.01
9673,0,0,0,0.01
9674,0,0,0,0.01
9675,5,5,5,0.01
9676,0,0,0,0.01
9677,7,7,7,0.01
9678,0,0,0,0.01
9679,6,6,6,0.01
9680,3,3,3,0.01
9681,3,3,3,0.01
9682,4,4,4,0.01
9683,6,6,6,0.01
9684,8,8,8,0.01
9685,5,5,5,0.01
9686,8,8,8,0.01
9687,6,6,6,0.01
9688,4,4,4,0.01
9689,7,7,7,0.01
9690,0,0,0,0.01
9691,7,7,2,0.01
9692,7,7,7,0.01
9693,9,9,9,0.01
9694,2,2,2,0.01
9695,1,1,1,0.01
9696,9,9,9,0.01
9697,0,0,0,0.01
9698,4,4,4,0.01
9699,8,8,8,0.01
9700,4,4,4,0.01
9701,7,7,7,0.01
9702,5,5,5,0.01
9703,2,2,2,0.01
9704,1,1,1,0.01
9705,6,6,6,0.01
9706,3,3,3,0.01
9707,5,5,5,0.01
9708,9,9,9,0.01
9709,2,2,2,0.01
9710,9,9,9,0.01
9711,3,3,3,0.01
9712,7,7,7,0.01
9713,7,7,7,0.01
9714,8,8,8,0.01
9715,6,6,6,0.01
9716,3,3,3,0.01
9717,2,2,2,0.01
9718,9,9,9,0.01
9719,7,7,7,0.01
9720,2,2,2,0.01
9721,8,8,8,0.01
9722,4,4,4,0.01
9723,4,4,4,0.01
9724,0,0,0,0.01
9725,7,7,7,0.01
9726,0,0,0,0.01
9727,1,1,1,0.01
9728,3,3,3,0.01
9729,3,3,3,0.01
9730,3,3,3,0.01
9731,2,2,2,0.01
9732,0,0,0,0.01
9733,3,3,3,0.01
9734,4,4,4,0.01
9735,2,2,2,0.01
9736,5,5,5,0.01
9737,0,0,0,0.01
9738,6,6,6,0.01
9739,3,3,3,0.01
9740,5,5,5,0.01
9741,0,0,0,0.01
9742,1,1,1,0.01
9743,9,9,9,0.01
9744,3,3,3,0.01
9745,7,7,7,0.01
9746,3,3,3,0.01
9747,8,8,8,0.01
9748,3,3,3,0.01
9749,2,2,2,0.01
9750,9,9,9,0.01
9751,8,8,8,0.01
9752,9,9,9,0.01
9753,6,6,6,0.01
9754,1,1,1,0.01
9755,8,8,8,0.01
9756,7,7,7,0.01
9757,7,7,7,0.01
9758,4,4,4,0.01
9759,8,8,8,0.01
9760,4,4,4,0.01
9761,6,6,6,0.01
9762,8,8,8,0.01
9763,2,2,2,0.01
9764,4,4,4,0.01
9765,0,0,0,0.01
9766,5,5,5,0.01
9767,7,7,7,0.01
9768,6,6,6,0.01
9769,3,3,3,0.01
9770,4,4,4,0.01
9771,2,2,2,0.01
9772,7,7,7,0.01
9773,4,4,4,0.01
9774,5,5,5,0.01
9775,1,1,1,0.01
9776,3,3,3,0.01
9777,8,8,8,0.01
9778,3,3,3,0.01
9779,4,4,4,0.01
9780,6,6,6,0.01
9781,1,1,1,0.01
9782,3,3,3,0.01
9783,9,9,9,0.01
9784,4,4,4,0.01
9785,2,2,2,0.01
9786,0,0,0,0.01
9787,7,7,7,0.01
9788,8,8,8,0.01
9789,1,1,1,0.01
9790,6,6,6,0.01
9791,8,8,8,0.01
9792,8,8,8,0.01
9793,2,2,2,0.01
9794,4,4,4,0.01
9795,0,0,0,0.01
9796,0,0,0,0.01
9797,2,2,2,0.01
9798,2,2,2,0.01
9799,6,6,6,0.01
9800,5,5,5,0.01
9801,2,2,2,0.01
9802,3,3,5,0.01
9803,3,3,3,0.01
9804,8,8,8,0.01
9805,0,0,0,0.01
9806,6,6,6,0.01
9807,6,6,6,0.01
9808,0,0,0,0.01
9809,8,8,8,0.01
9810,0,0,0,0.01
9811,4,4,4,0.01
9812,7,7,9,0.01
9813,5,5,5,0.01
9814,4,4,4,0.01
9815,2,2,2,0.01
9816,2,2,7,0.01
9817,1,1,1,0.01
9818,7,7,7,0.01
9819,0,0,0,0.01
9820,3,3,3,0.01
9821,5,5,5,0.01
9822,7,7,7,0.01
9823,2,2,2,0.01
9824,4,9,4,0.01
9825,8,8,8,0.01
9826,0,0,0,0.01
9827,8,8,8,0.01
9828,8,8,8,0.01
9829,1,1,1,0.01
9830,7,7,7,0.01
9831,8,8,8,0.01
9832,6,6,6,0.01
9833,6,6,6,0.01
9834,2,2,2,0.01
9835,2,2,2,0.01
9836,9,9,9,0.01
9837,7,7,7,0.01
9838,3,3,3,0.01
9839,2,2,2,0.01
9840,1,1,1,0.01
9841,8,8,8,0.01
9842,1,1,1,0.01
9843,0,2,8,0.01
9844,0,0,0,0.01
9845,1,1,1,0.01
9846,3,3,3,0.01
9847,0,0,0,0.01
9848,6,6,6,0.01
9849,5,5,5,0.01
9850,6,6,6,0.01
9851,2,2,2,0.01
9852,9,9,9,0.01
9853,1,1,1,0.01
9854,6,6,6,0.01
9855,9,9,9,0.01
9856,6,6,6,0.01
9857,1,1,1,0.01
9858,9,9,9,0.01
9859,6,6,6,0.01
9860,3,3,3,0.01
9861,1,1,1,0.01
9862,9,9,9,0.01
9863,6,6,6,0.01
9864,5,5,5,0.01
9865,1,1,1,0.01
9866,0,0,0,0.01
9867,7,7,7,0.01
9868,3,3,3,0.01
9869,0,0,0,0.01
9870,0,0,0,0.01
9871,7,7,7,0.01
9872,4,4,4,0.01
9873,1,1,1,0.01
9874,9,9,9,0.01
9875,7,7,7,0.01
9876,2,2,2,0.01
9877,6,6,6,0.01
9878,1,1,1,0.01
9879,8,8,8,0.01
9880,3,3,3,0.01
9881,1,1,1,0.01
9882,8,8,0,0.01
9883,9,9,9,0.01
9884,2,2,2,0.01
9885,5,5,5,0.01
9886,0,0,0,0.01
9887,6,6,6,0.01
9888,8,8,8,0.01
9889,5,5,5,0.01
9890,2,2,2,0.01
9891,3,3,3,0.01
9892,7,7,7,0.01
9893,1,1,1,0.01
9894,1,1,1,0.01
9895,2,2,2,0.01
9896,1,1,1,0.01
9897,6,6,6,0.01
9898,2,2,2,0.01
9899,6,6,6,0.01
9900,5,5,5,0.01
9901,1,1,1,0.01
9902,6,6,6,0.01
9903,8,8,8,0.01
9904,6,6,6,0.01
9905,2,2,2,0.01
9906,3,3,3,0.01
9907,1,1,1,0.01
9908,1,1,1,0.01
9909,7,7,7,0.01
9910,1,1,1,0.01
9911,9,9,9,0.01
9912,0,0,0,0.01
9913,8,8,8,0.01
9914,5,5,5,0.01
9915,0,0,0,0.01
9916,7,7,7,0.01
9917,1,1,1,0.01
9918,6,6,6,0.01
9919,1,1,1,0.01
9920,8,8,8,0.01
9921,5,5,5,0.01
9922,8,8,8,0.01
9923,3,3,3,0.01
9924,1,1,1,0.01
9925,6,6,6,0.01
9926,2,2,2,0.01
9927,0,0,0,0.01
9928,3,3,3,0.01
9929,7,7,7,0.01
9930,9,9,9,0.01
9931,3,3,3,0.01
9932,9,9,9,0.01
9933,3,3,3,0.01
9934,9,9,9,0.01
9935,9,9,9,0.01
9936,1,1,1,0.01
9937,6,6,6,0.01
9938,4,4,4,0.01
9939,7,7,7,0.01
9940,7,7,7,0.01
9941,7,7,7,0.01
9942,3,3,3,0.01
9943,4,4,4,0.01
9944,2,2,2,0.01
9945,8,8,8,0.01
9946,1,1,1,0.01
9947,2,2,2,0.01
9948,1,1,1,0.01
9949,3,3,3,0.01
9950,9,9,9,0.01
9951,4,4,4,0.01
9952,3,3,8,0.01
9953,9,9,9,0.01
9954,3,3,3,0.01
9955,0,0,0,0.01
9956,0,0,0,0.01
9957,6,6,6,0.01
9958,4,4,4,0.01
9959,1,1,1,0.01
9960,7,7,7,0.01
9961,2,2,2,0.01
9962,3,3,3,0.01
9963,0,0,0,0.01
9964,4,4,4,0.01
9965,9,9,9,0.01
9966,5,5,5,0.01
9967,4,4,4,0.01
9968,6,5,6,0.01
9969,3,3,3,0.01
9970,0,0,0,0.01
9971,0,0,0,0.01
9972,9,9,9,0.01
9973,5,5,5,0.01
9974,7,7,7,0.01
9975,5,5,5,0.01
9976,2,2,2,0.01
9977,8,8,8,0.01
9978,0,0,0,0.01
9979,7,7,7,0.01
9980,8,8,8,0.01
9981,9,9,9,0.01
9982,6,6,6,0.01
9983,2,2,2,0.01
9984,6,6,6,0.01
9985,7,7,7,0.01
9986,1,1,1,0.01
9987,3,3,3,0.01
9988,3,3,3,0.01
9989,3,3,3,0.01
9990,6,6,6,0.01
9991,7,7,7,0.01
9992,9,9,9,0.01
9993,9,9,9,0.01
9994,6,6,6,0.01
9995,6,6,6,0.01
9996,8,8,8,0.01
9997,9,9,9,0.01
9998,1,1,1,0.01
9999,8,8,8,0.01
0,7,7,7,0.7
1,6,6,6,0.7
2,7,8,7,0.7
3,5,5,5,0.7
4,6,6,6,0.7
5,7,2,7,0.7
6,8,8,8,0.7
7,1,1,1,0.7
8,1,1,1,0.7
9,2,2,2,0.7
10,4,4,4,0.7
11,1,1,1,0.7
12,0,0,0,0.7
13,0,8,8,0.7
14,4,4,4,0.7
15,4,9,4,0.7
16,4,4,4,0.7
17,9,9,9,0.7
18,8,8,8,0.7
19,1,1,1,0.7
20,3,3,3,0.7
21,3,3,3,0.7
22,8,8,8,0.7
23,6,6,6,0.7
24,2,2,2,0.7
25,9,8,7,0.7
26,5,5,5,0.7
27,1,1,1,0.7
28,6,6,6,0.7
29,5,5,5,0.7
30,6,6,6,0.7
31,2,2,2,0.7
32,9,9,9,0.7
33,2,2,2,0.7
34,8,8,8,0.7
35,4,8,4,0.7
36,9,8,9,0.7
37,4,4,4,0.7
38,8,8,8,0.7
39,6,6,6,0.7
40,7,8,7,0.7
41,7,2,7,0.7
42,9,9,9,0.7
43,8,8,8,0.7
44,4,4,4,0.7
45,9,9,9,0.7
46,5,5,5,0.7
47,3,3,3,0.7
48,1,1,1,0.7
49,0,0,0,0.7
50,9,8,9,0.7
51,1,1,1,0.7
52,7,7,7,0.7
53,3,3,3,0.7
54,7,7,7,0.7
55,0,0,0,0.7
56,9,9,9,0.7
57,2,2,2,0.7
58,5,5,5,0.7
59,1,1,1,0.7
60,8,8,8,0.7
61,9,9,9,0.7
62,3,3,3,0.7
63,7,7,7,0.7
64,8,8,8,0.7
65,4,4,4,0.7
66,1,1,1,0.7
67,9,8,9,0.7
68,0,0,0,0.7
69,3,3,3,0.7
70,1,8,1,0.7
71,2,2,2,0.7
72,3,3,3,0.7
73,6,6,6,0.7
74,2,2,2,0.7
75,9,9,9,0.7
76,9,9,9,0.7
77,0,0,0,0.7
78,3,3,3,0.7
79,8,8,8,0.7
80,3,3,3,0.7
81,0,0,0,0.7
82,8,8,8,0.7
83,8,8,8,0.7
84,5,5,5,0.7
85,3,3,3,0.7
86,8,8,8,0.7
87,2,2,2,0.7
88,8,8,8,0.7
89,5,8,5,0.7
90,5,5,5,0.7
91,7,7,7,0.7
92,1,8,1,0.7
93,5,5,5,0.7
94,5,5,5,0.7
95,1,2,1,0.7
96,0,0,0,0.7
97,0,5,9,0.7
98,7,2,7,0.7
99,5,5,5,0.7
100,2,2,2,0.7
101,0,0,0,0.7
102,7,2,7,0.7
103,6,6,6,0.7
104,1,1,1,0.7
105,2,2,2,0.7
106,2,2,2,0.7
107,7,7,7,0.7
108,5,8,5,0.7
109,4,4,4,0.7
110,7,2,7,0.7
111,3,3,3,0.7
112,0,0,0,0.7
113,6,6,6,0.7
114,7,7,7,0.7
115,5,5,5,0.7
116,1,1,1,0.7
117,7,7,7,0.7
118,6,6,6,0.7
119,7,7,7,0.7
120,2,2,2,0.7
121,1,1,1,0.7
122,9,9,9,0.7
123,1,8,1,0.7
124,9,9,9,0.7
125,2,2,2,0.7
126,7,7,7,0.7
127,6,6,6,0.7
128,8,8,8,0.7
129,8,8,8,0.7
130,8,8,8,0.7
131,4,4,4,0.7
132,6,5,6,0.7
133,0,0,0,0.7
134,0,0,0,0.7
135,7,2,2,0.7
136,3,3,3,0.7
137,0,0,0,0.7
138,1,8,1,0.7
139,7,9,7,0.7
140,8,8,8,0.7
141,7,7,7,0.7
142,4,4,4,0.7
143,1,1,1,0.7
144,3,3,3,0.7
145,8,8,8,0.7
146,3,3,3,0.7
147,5,5,5,0.7
148,5,5,5,0.7
149,9,9,9,0.7
150,6,6,6,0.7
151,0,0,0,0.7
152,5,5,5,0.7
153,3,3,3,0.7
154,3,3,3,0.7
155,9,5,9,0.7
156,4,2,4,0.7
157,0,0,0,0.7
158,1,8,1,0.7
159,9,9,9,0.7
160,9,9,9,0.7
161,1,1,1,0.7
162,5,5,5,0.7
163,6,6,6,0.7
164,2,2,2,0.7
165,0,0,0,0.7
166,4,4,4,0.7
167,7,7,7,0.7
168,3,3,3,0.7
169,5,5,5,0.7
170,8,8,8,0.7
171,8,8,8,0.7
172,2,2,2,0.7
173,5,5,5,0.7
174,9,8,9,0.7
175,5,5,5,0.7
176,0,0,0,0.7
177,7,7,7,0.7
178,8,3,8,0.7
179,9,8,9,0.7
180,3,3,3,0.7
181,8,8,8,0.7
182,5,5,5,0.7
183,3,3,3,0.7
184,2,2,2,0.7
185,4,4,4,0.7
186,4,4,4,0.7
187,6,6,6,0.7
188,3,3,3,0.7
189,0,0,0,0.7
190,8,8,8,0.7
191,2,2,2,0.7
192,7,7,7,0.7
193,0,0,0,0.7
194,5,5,5,0.7
195,2,2,2,0.7
196,0,0,0,0.7
197,6,6,6,0.7
198,2,2,2,0.7
199,6,6,6,0.7
200,3,3,3,0.7
201,6,6,6,0.7
202,6,6,6,0.7
203,7,7,7,0.7
204,9,8,9,0.7
205,3,3,3,0.7
206,4,4,4,0.7
207,1,8,1,0.7
208,6,6,6,0.7
209,2,2,2,0.7
210,8,8,8,0.7
211,4,8,4,0.7
212,7,7,7,0.7
213,7,7,7,0.7
214,2,2,2,0.7
215,9,8,7,0.7
216,4,4,4,0.7
217,2,2,2,0.7
218,4,9,4,0.7
219,9,9,9,0.7
220,7,2,7,0.7
221,7,7,7,0.7
222,5,5,5,0.7
223,9,9,9,0.7
224,1,1,1,0.7
225,3,3,3,0.7
226,0,0,0,0.7
227,4,9,4,0.7
228,4,4,4,0.7
229,8,8,8,0.7
230,9,9,9,0.7
231,6,6,6,0.7
232,6,6,6,0.7
233,5,5,5,0.7
234,3,3,3,0.7
235,3,3,3,0.7
236,2,2,2,0.7
237,3,3,3,0.7
238,9,9,9,0.7
239,1,1,1,0.7
240,1,1,1,0.7
241,4,4,4,0.7
242,4,4,4,0.7
243,8,8,8,0.7
244,1,1,1,0.7
245,5,8,5,0.7
246,1,1,1,0.7
247,8,8,8,0.7
248,8,8,8,0.7
249,0,0,0,0.7
250,7,7,7,0.7
251,5,5,5,0.7
252,8,8,8,0.7
253,4,4,4,0.7
254,0,0,0,0.7
255,0,2,0,0.7
256,0,0,0,0.7
257,6,6,6,0.7
258,3,3,3,0.7
259,0,0,0,0.7
260,9,9,9,0.7
261,0,0,0,0.7
262,6,6,6,0.7
263,6,6,6,0.7
264,9,9,9,0.7
265,8,8,8,0.7
266,1,1,1,0.7
267,2,2,2,0.7
268,7,2,3,0.7
269,7,7,7,0.7
270,6,6,6,0.7
271,1,8,1,0.7
272,5,5,5,0.7
273,9,9,9,0.7
274,3,3,3,0.7
275,9,9,9,0.7
276,3,3,3,0.7
277,2,2,2,0.7
278,5,5,5,0.7
279,9,9,9,0.7
280,9,9,9,0.7
281,5,5,5,0.7
282,4,4,4,0.7
283,9,8,9,0.7
284,3,3,3,0.7
285,9,9,9,0.7
286,6,6,6,0.7
287,0,0,0,0.7
288,3,3,3,0.7
289,3,3,3,0.7
290,8,8,8,0.7
291,3,3,3,0.7
292,1,2,1,0.7
293,4,4,4,0.7
294,1,1,1,0.7
295,4,4,4,0.7
296,7,7,7,0.7
297,3,3,3,0.7
298,1,1,1,0.7
299,1,6,6,0.7
300,8,8,8,0.7
301,4,4,4,0.7
302,7,7,7,0.7
303,7,8,7,0.7
304,3,3,3,0.7
305,3,3,3,0.7
306,6,6,6,0.7
307,1,1,1,0.7
308,3,3,3,0.7
309,2,2,2,0.7
310,3,3,3,0.7
311,5,5,5,0.7
312,9,9,9,0.7
313,9,8,9,0.7
314,9,9,9,0.7
315,2,2,2,0.7
316,9,8,9,0.7
317,0,0,0,0.7
318,2,2,2,0.7
319,7,7,7,0.7
320,0,0,0,0.7
321,7,7,7,0.7
322,5,5,5,0.7
323,0,0,0,0.7
324,2,2,2,0.7
325,6,6,6,0.7
326,7,7,7,0.7
327,3,3,3,0.7
328,7,7,7,0.7
329,1,8,1,0.7
330,4,4,4,0.7
331,6,5,6,0.7
332,4,4,4,0.7
333,0,0,0,0.7
334,0,0,0,0.7
335,3,3,3,0.7
336,2,2,2,0.7
337,1,1,1,0.7
338,9,9,9,0.7
339,3,3,3,0.7
340,5,5,5,0.7
341,5,5,5,0.7
342,1,1,1,0.7
343,6,6,6,0.7
344,4,4,4,0.7
345,7,9,7,0.7
346,4,4,4,0.7
347,6,6,6,0.7
348,4,4,4,0.7
349,4,4,4,0.7
350,9,9,9,0.7
351,7,7,7,0.7
352,4,4,4,0.7
353,1,1,1,0.7
354,5,5,5,0.7
355,4,4,4,0.7
356,8,8,8,0.7
357,7,7,7,0.7
358,5,5,5,0.7
359,9,8,9,0.7
360,2,2,2,0.7
361,9,9,9,0.7
362,4,8,4,0.7
363,0,0,0,0.7
364,8,8,8,0.7
365,7,7,7,0.7
366,3,3,3,0.7
367,4,4,4,0.7
368,2,2,2,0.7
369,7,7,7,0.7
370,9,9,9,0.7
371,4,4,4,0.7
372,4,4,4,0.7
373,0,0,0,0.7
374,1,1,1,0.7
375,4,4,4,0.7
376,2,2,1,0.7
377,2,2,2,0.7
378,5,5,5,0.7
379,2,2,2,0.7
380,8,8,8,0.7
381,5,5,5,0.7
382,3,3,3,0.7
383,9,9,9,0.7
384,1,8,1,0.7
385,3,3,3,0.7
386,5,5,5,0.7
387,1,1,1,0.7
388,9,8,9,0.7
389,5,5,5,0.7
390,3,3,3,0.7
391,6,6,6,0.7
392,8,8,8,0.7
393,1,1,1,0.7
394,7,7,7,0.7
395,9,9,9,0.7
396,9,9,9,0.7
397,9,9,9,0.7
398,9,9,9,0.7
399,9,9,9,0.7
400,2,2,2,0.7
401,3,3,3,0.7
402,5,5,5,0.7
403,1,1,1,0.7
404,4,4,4,0.7
405,2,2,2,0.7
406,3,3,3,0.7
407,1,8,1,0.7
408,1,1,1,0.7
409,3,3,3,0.7
410,8,8,8,0.7
411,2,2,2,0.7
412,8,8,8,0.7
413,1,1,1,0.7
414,9,9,9,0.7
415,0,2,2,0.7
416,9,9,9,0.7
417,0,0,0,0.7
418,7,7,7,0.7
419,3,3,3,0.7
420,5,5,5,0.7
421,8,8,8,0.7
422,3,3,3,0.7
423,7,7,7,0.7
424,8,8,8,0.7
425,5,5,5,0.7
426,6,6,6,0.7
427,4,4,4,0.7
428,1,1,1,0.7
429,9,9,9,0.7
430,7,7,7,0.7
431,1,1,1,0.7
432,7,7,7,0.7
433,1,1,1,0.7
434,1,1,1,0.7
435,8,8,8,0.7
436,4,6,6,0.7
437,7,7,7,0.7
438,5,5,5,0.7
439,6,6,6,0.7
440,7,7,7,0.7
441,4,8,4,0.7
442,9,9,9,0.7
443,5,5,5,0.7
444,8,8,8,0.7
445,4,4,6,0.7
446,5,5,5,0.7
447,4,4,6,0.7
448,8,8,8,0.7
449,4,8,4,0.7
450,1,1,1,0.7
451,0,0,0,0.7
452,9,8,9,0.7
453,1,1,1,0.7
454,4,4,4,0.7
455,3,3,3,0.7
456,5,5,5,0.7
457,1,1,1,0.7
